Name,DetailedInfo,SupportInfo,Target,HowtoRegister,URL,Category1,Category2,Category3,toktokid
"산재근로자 사회심리재활지원","산업 재해로 장애를 입은 근로자가 심리적 충격을 해소하고
재활할 수 있도록 지원합니다.","재활스포츠는 1인당 매달 10만원씩 3개월 한도 내에서 이용 비용을 지원합니다.
심리상담은 개별상담 및 각종 심리검사를 지원합니다.
사회심리재활프로그램은 사회복지기관 등 위탁기관에서 서비스를 이용할 수 있도록 지원합니다.
취미활동반은 매달 1인당 50,000원 범위 내에서 활동 비용을 지원합니다.
재활멘토링은 멘토에게 활동비용을 지원합니다.
(멘토에게 상담비용 및 동행면접 등 상담에 따른 교통비 및 실비 지원)","산업 재해 또는 장해로 인해 심리적 충격을 입은 근로자를 지원합니다.
재활스포츠: 스포츠가 필요한 산재노동자 및 산재장해인
심리상담: 심리상태 불안자 및 트라우마 호소자
사회심리재활프로그램: 요양중인 산재노동자 및 산재장해인
취미활동반: 진폐장해인
멘토링프로그램: 요양환자로 멘토링이 필요한 자","근로복지공단에 직접 방문하거나 우편 혹은 인터넷으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=050&welInfSno=93&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,근로복지,NULL,210
"산재근로자 복지지원(장학금)","산재를 당한 근로자 본인과 배우자, 자녀의 생활안정을 위하여
본인과 자녀의 고등학교 학자금을 지원합니다.","입학금, 수업료, 학교운영 지원비 중 실납부액을 지원합니다. 한 해 동안 1명에게 최대 500만원까지 지원합니다.","장학금 선발신청서를 접수한 날을 기준으로 산업재해로 인정받은 근로자 중에서 아래 사항에 해당하고 '20년 고등학교 입학예정인 학생*이 지원대상입니다.
* 단, 자사고 등 무상교육 비대상 학교에 재학중인 2~3학년은 신청 가능
사망근로자의 배우자나 자녀
상병보상연금 수급자 본인이거나 배우자, 자녀
장해등급 1~7급에 해당하는 본인이나 배우자 혹은 자녀
5년 이상 장기요양자 중에서 이황화탄소(CS₂) 질병 판정자 본인이거나 배우자 혹은 자녀","근로복지공단에 방문하거나, 우편을 통하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=050&welInfSno=175&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,근로복지,NULL,211
생활안정자금융자,"저소득층 근로자와 임금체불 근로자가 보다 안정적인 생활을 영위할 수 있도록
의료비, 혼례비, 장례비, 부모요양비, 자녀학자금, 임금감소생계비, 소액생계비 등을
장기 저리로 융자 받을 수 있게 지원합니다.","의료비, 부모요양비, 장례비, 혼례비, 자녀학자금, 임금감소생계비, 소액생계비 등 장기 저리 융자를 받을 수 있습니다.
융자 한도는 다음과 같습니다.
혼례비: 1,250만원
의료비, 장례비: 1,000만원
부모요양비: 1,000만원(*(조)부모 1인당 연500만원)
자녀학자금: 1,000만원(*1자녀 당 연 500만원)
소액생계비: 200만원
임금감소생계비: 1,000만원(*감소임금 내)
임금체불생계비: 1,000만원(*체불임금 내)
2종류 이상의 융자를 신청할 경우 1인당 2,000만원이 한도입니다.
융자기간 및 상환방법은 다음과 같습니다.
융자금리 1.5%, 1년거치 3년/4년 균등분할상환(단, 소액생계비 1년거치 1년 균등분할상환)
근로자 신용보증 지원제도를 이용하여 보증합니다.
※ 단, 신용보증료 연 0.9%, 임금체불생계비 연 1.0%는 별도부담","저소득 근로자와 임금체불 근로자를 지원합니다.","근로복지공단을 방문하거나, 우편을 통해 신청합니다. 사업장 소재지 관할 근로복지지역본부 및 지사와 온라인 신청을 병행하고 있습니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=050&welInfSno=182&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,근로복지,저소득층,212
"산재근로자 창업점포지원","실업 중인 산업재해 근로자의 자립을 위하여
창업점포를 임대할 수 있도록 지원합니다.
* 2019년도부터 신규신청 중단(’18년도까지 기 지원자에 대해 최장6년 지원계속)","임차보증금을 지원합니다.
전세금 지원: 1억5천만원 이내(19년부터 재계약 보증금 상향분 및 점포이전보증금 지원)
월세가 포함된 점포의 경우, 지원대상자가 부담하는 월세금이 월 250만원 이내일 때 임차보증금 지원(단, 전기료, 수도세 등은 제외)
임대차 계약기간은 1년 또는 2년 단위로 하고, 최장 6년까지 지원
연 2% 이자를 12로 나누어 근로복지공단에 월별 균등 납부합니다.","아래 내용 중 어느 하나에 해당하는 산재근로자(2개월 이상 요양)로서 훈련직종 또는 취득자격증이나 일정기간 이상 종사한 업종과 관련된 업종으로 창업을 원하는 자를 지원합니다.
※ ’19년부터 신규지원 중단(기존 선정자 유지지원)
아래의 기준으로 선정된 기존 지원자는 유지지원합니다.
공단과 계약을 체결한 직업훈련기관 또는 공단이 지원하는 직업훈련과정을 수료한 자(단, 1997.3.1. 이후 공단 재활훈련원 훈련과정을 80% 이수한 자도 포함)
2008년 7월 이후 직업능력개발시설에서 직업훈련을 수료한 자
그 밖의 다른 법령에 따라 예산 및 기금이 지원되는 창업훈련과정을 수료한 자
자격기본법 또는 국가기술자격법에 따른 자격증(공인 받지 않은 민간자격증이나 운전면허증 제외)을 취득한 자
법에 따른 진폐장해등급 결정을 받았거나 진폐의증(0/1)에 활동성 폐결핵이 합병되어 법에 따른 요양급여를 수급한 후 요양종결한 자
2년 이상 종사한 업종과 관련 있는 업종으로 창업을 희망하는 자
사회적기업, 예비사회적기업으로서, 창업점포지원 신청 당시 사회적기업 육성법에 따른 유급근로자를 1명 이상 고용하고, 근로자의 30% 이상이 산재장해인에 해당하는 조직
예비사회적기업 인증을 준비 중인 법인으로서, 사회적기업 인증을 준비 중인 사실이 정관이나 규약 등으로 확인 가능하고, 창업점포지원 신청 당시 사회적기업 육성법에 따른 유급근로자를 1명 이상 고용하고, 근로자의 30% 이상이 산재장해인에 해당하는 조직","근로복지공단(창업 예정지 관할 근로복지공단 각 지역본부 또는 지사 재활보상부)을 방문하거나 우편으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=050&welInfSno=185&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,근로복지,창업,213
60세이상고령자고용지원금,"60세 이상 고령자를 고용하여 대상자는 활력있는 노후생활을 보낼 수 있고,
사업주는 안정감 있는 경제활동을 할 수 있습니다.
(2020년 12월 31일까지 한시적으로 운영되는 사업)","지원기준율을 초과한 60세 이상 근로자 1명당 분기별로 30만원을 지원합니다.(2020년까지 한시 지급)","60세 이상 근로자를 업종별로 일정비율 이상 고용한 사업주에게 지원합니다.","사업주가 고용센터에 직접 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=051&welInfSno=95&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,노년,NULL,214
"중증장애인 지원고용(훈련수당)","중증장애인 채용을 희망하는 사업체에 중증장애인을 우선 배치하여
담당할 업무에 대하여 훈련하는 방식으로 중증장애인의 취업을 지원합니다.","훈련생에게는 다음과 같은 내용을 지원합니다.
훈련준비금: 4만원(6일 이상 출석시 1회 지급)
훈련일비: 1일 1만7,000원
(현장훈련[출석]일수 + 사전훈련[출석]일수) x 1만7,000원
숙박비: 1박 1만원
훈련기간: 3-7주(필요시 최대 6개월)
훈련시간: 1일 4-8시간
훈련장소: 구인사업체 현장
주요 훈련내용: 작업내용, 기술습득, 직장내 대인관계, 직장예절 등 훈련, 직무지도원을 배치(직무지도원 1인당 훈련생 5명 이내)
사업주에게는 다음과 같은 내용을 지원합니다.
사업주 훈련보조금(1인, 1일): 1만9,340원
사업체 소속 아닌 직무지도원 수당(1일): 해당연도 시간당 최저임금 이상, 사업체근로자 2만5,000원
수당 지급 기준입니다.
지각과 조퇴를 합산하여 3회당 결석 1일로 처리함
결석할 때는 당일의 수당은 지급하지 않음
수당은 훈련생 계좌로 직접 입금함","훈련생은 구직 등록한 15세 이상의 중증장애인으로 본인 또는 보호자의 취업의사가 있고 지원고용과정을 통해 취업하는데 동의하는 경우 지원합니다.
사업체는 4대보험(국민건강, 국민연금, 고용보험, 산재보험)에 가입해야 지원합니다.","한국장애인고용공단을 방문하거나 우편으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=053&welInfSno=178&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,장애인,NULL,215
"장애인 자립자금 대여","저소득 장애인의 소규모 창업 및 출퇴근용 자동차 구입 비용을 장기 저리로 빌려 드려 생업의 기반을 다지고 편리하게 이동할 수 있도록 지원합니다.","생업자금, 생업용 자동차 구입비, 출퇴근용 자동차 구입비, 취업에 필요한 지도 및 기술훈련비 등을 목적으로 할 경우, 대출을 지원합니다(생활가계자금, 주택개선자금, 학자금 등의 용도로는 불가).
무보증대출: 재산세 2만원 이상 또는 연간소득 600만원 이상 시 가구당 1,200만원 이내에서 지원
※ 단, 자동차 구입자금의 경우, 특수설비를 부착할 경우 1,500만원 이내
보증대출: 재산세 2만원 이상 또는 연간소득 800만원 이상 시 가구당 2,000만원 이내에서 지원
※ 단, 보증인 1인당 1,000만원 이내
담보대출: 담보 범위 내에서 5,000만원 이하로 지원
대여기관은 국민은행 지점이며, 대여이자는 최고 연 3%입니다.
상환방법은 5년 거치, 5년 분할 상환입니다.","소득인정액이 기준 중위소득 50% 초과 100% 이하* 가구의 성년 등록 장애인을 지원합니다.
* '20년 기준 4인 가구 기준 2,374,587원 초과 4,749,174원 이하
※ 중위소득 50% 이하의 장애인의 경우, 미소금융재단의 장애인대출 상품 이용
단, 시/군/구청에서 자립자금이나 자동차 구입자금을 빌릴 수 있도록 금융기관에 추천하여도 해당 금융기관의 여신규정(신용등급 및 보증인 대출 요건 등)에 따라 대여되지 않을 수 있습니다.","시/군/구청이나 읍/면/동 주민센터를 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=12&searchCtgId=053&welInfSno=134&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,고용,장애인,NULL,216
"행복주택 공급","만 19~39세 청년, (예비)신혼부부, 한부모가족, 대학생 등 젊은층의 주거 안정을 위해
대중교통이 편리하거나 직주근접이 가능한 부지에 주변 시세보다 저렴한 임대주택을 공급합니다.","전용면적 60㎡ 이하 주택을 입주계층에 따라 인근 시세보다 60~80% 저렴한 임대료로 최대 6년~20년까지 거주 가능한 임대주택을 공급합니다.","대학생, 청년, (예비)신혼부부, 한부모가족, 고령자, 주거급여 수급자, 산단근로자를 대상으로 지원합니다.","한국토지주택공사(LH)나 SH, 지방공사 등에 방문하거나 인터넷으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=999&welInfSno=12405&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거임대,NULL,217
"기존주택 전세임대주택 지원사업","무주택 저소득층의 주거안정을 지원합니다.","저소득계층이 거주를 원하는 기존주택을 선정하고 공공사업자가 기존주택 소유자와 전세계약을 체결 후 저렴하게 재임대합니다.","일반 전세임대주택은 무주택세대구성원으로서 사업대상지역에 거주하는 사람을 대상으로 합니다.
1순위: 생계·의료급여 수급자, 보호대상 한부모가족, 전년도 도시근로자 가구당 월평균 소득의 70% 이하인 장애인 등
2순위 : 전년도 도시근로자 가구당 월평균소득의 50% 이하인 가구, 전년도 도시근로자 가구당 월평균 소득 이하인 장애인
청년 전세임대주택은 무주택자인 대학생, 취업준비생, 19세~39세 청년(단, 혼인 중인 자는 제외)을 대상으로 합니다.
1순위: 생계·의료급여 수급자 가정의 청년, 보호대상 한부모 가족의 청년, 보호종료아동, 청소년쉼터 퇴소청소년 등
2순위: 본인과 부모의 월평균 소득 합계가 전년도 도시근로자 가구당 월평균 소득의 100% 이하인 청년
3순위: 본인의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 100% 이하인 청년
신혼부부 전세임대주택의 신혼부부는 두 가지 유형으로 나뉩니다.
· 신혼부부Ⅰ: 무주택세대구성원으로서 해당 세대 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 70% 이하(맞벌이의 경우 90% 이하)의 신혼부부, 예비 신혼부부, 6세 이하 자녀를 양육하는 가정
· 신혼부부 Ⅱ: 무주택세대구성원으로서 해당 세대 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 100% 이하(맞벌이의 경우 120% 이하)의 신혼부부, 예비 신혼부부, 6세 이하 자녀를 양육하는 가정
1순위: 임신 중이거나 출산·입양으로 미성년 자녀를 양육하는 경우
2순위: 자녀가 없는 신혼부부
3순위: 1 순위가 아닌 6세 이하 자녀를 둔 혼인가구
다자녀 전세임대주택은 무주택세대구성원으로서 사업대상지역에서 두 명 이상의 자녀를 양육하는 가구를 대상으로 합니다.
1순위: 생계·주거·의료·교육급여 수급자, 차상위계층 등
2순위: 전년도 도시근로자 가구당 월평균소득의 70% 이하인 가구
소년소녀가정 등 전세주택 지원사업의 지원대상은 다음과 같습니다.
소년소녀가정·대리양육가정·친인척위탁·일반가정위탁 및 교통사고유자가정 등 월평균 소득 이하 가구, 퇴소 5년 이내인 아동복지시설퇴소자","거주지 관할 읍/면/동 주민센터에 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=054&welInfSno=227&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거임대,NULL,218
"영구임대주택 공급","생계, 의료급여 수급자, 국가유공자, 일본군 위안부 피해자 등
사회보호계층의 주거안정을 위해 영구임대주택을 공급합니다.","임대료 시세의 30% 수준으로 영구임대주택을 공급합니다.","다음에 해당되는 경우에 지원합니다.
생계, 의료급여 수급자
국가유공자
일본군 위안부 피해자
지원대상 한부모가족
도시근로자 월평균소득 70% 이하의 북한이탈주민 및 장애인 등 무주택세대 구성원","읍/면/동 주민센터를 방문하거나 인터넷으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=054&welInfSno=229&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거임대,NULL,219
버팀목대출보증,"제도권 금융기관을 이용하기 어려운 금융소외계층의 주거안정을 위해
주택금융신용보증기금을 통해 보증을 지원합니다.","대출금의 90% 이내에서 보증을 지원합니다.
※ 단, 보증한도는 보증신청인의 개인별 연간소득금액 및 연간부채상환 예상액에 따라 다르게 적용","신청일 현재 세대주로서 세대주를 포함한 세대원 전원이 무주택자에게 지원합니다.
배우자 소득 합산 연소득이 5천만원 이하인 자(배우자 소득 합산)에게 지원합니다.","위탁금융기관(우리/국민/기업/농협/신한은행)에 방문하여 전세자금대출과 함께 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=055&welInfSno=12391&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거자금,NULL,220
버팀목전세자금대출,"무주택 서민의 주거안정을 위해 버팀목전세자금대출을 지원합니다.","전세자금을 저금리(연 2.3~2.9%)로 전세보증금의 70%까지 대출해 드립니다.
수도권 1억2천만 원, 지방 8천만 원 한도
※ 단, 전세보증금 80%이내에서 신혼부부는 수도권 2억, 지방 1.6억원/ 2자녀 이상 가구는 수도권 2.2억원, 지방 1.8억원이내
상환 기간: 2년 이내 일시 상환(4회 연장, 최대 10년까지 가능)
※ 기한 연장 시 원금 10% 상환 또는 가산금리 0.1%p 적용
다음 조건에 해당할 경우 우대금리를 적용합니다(단, 중복적용 불가).
①부부합산 연소득 4천만원 이하인 기초생활수급자, 차상위, 한부모가구는 1%p 우대하고, 고령자·노인부양·다문화·장애인 0.2%p 우대
②1자녀 0.3%p· 2자녀 0.5%p·3자녀 이상 0.7%p
③만 35세 미만, 연소득 2천만원 이하 청년이 전용면적 60㎡ 이하 & 보증금 5천만원 이하 주택임차시 0.5%p 우대금리 적용","아래 소득기준을 충족하는 대출 신청일 현재 만19세이상인 무주택 세대주를 지원합니다.
부부합산 연소득50백만원* 이하 및 순자산 기준금액이 2.88억원 이하 및 순자산 기준금액이 2.88억원 이하의 부양가족 및 기초생활수급자, 차상위계층, 한부모가정 중 세대주 및 세대원전원이 무주택인경우
* 단, 신혼부부, 2자녀 이상 가구, 혁신도시 이전 공공기관 종사자 등 6천만 원까지 허용
대상주택은 다음과 같습니다.
전용면적: 85㎡ 이하(수도권 제외한 도시지역이 아닌 읍·면 지역은 100㎡ 이하)
전세보증금: 수도권 3억원, 지방 2억원 이하
* 2자녀이상 가구는 수도권 4억원, 지방3억원 이하","주택도시기금 수탁은행*에 방문 신청합니다.
* 우리·국민·신한·기업·농협은행
주택도시기금 홈페이지*에서 온라인 신청합니다.
* nhuf.milit.go.kr",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=055&welInfSno=12396&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거자금,NULL,221
"주거안정 월세대출 보증","자활의지가 있는 저소득계층의 주거안정을 지원합니다.","월세금을 2년간 환산한 금액의 90%를 지원합니다.
매월 최대 36만원씩 2년간 864만원 한도에서 지원
","무주택 세대주(세대원 전원 포함)로서 다음 중 하나에 해당하는 경우 지원합니다.
취업준비생
희망키움통장 가입자
근로장려금 수급자
사회초년생
자녀장려금 수급자
주거급여 수급자
부부합산 연소득 5천만원 이하인 자로 위 6개의 대상자에 해당되지 않는 자","위탁금융기관(국민/기업/농협/신한/우리은행)에 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=055&welInfSno=12392&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거자금,NULL,222
"내집마련 디딤돌 대출","무주택 세대주가 주택구입 자금을 빌릴 수 있도록 지원하여 주거 안정을 돕습니다.","대출 한도는 최대 2억원 이내의 대출을 지원합니다.
(신혼부부 2.2억원, 2자녀이상가구 2.6억원, 30세이상 단독세대주 1.5억원)
대출 이율은 만기별, 소득별로 연 2.00%~3.15% 입니다.
(주택을 처음 구입하는 신혼부부 1.7%~2.75%)
① 신혼가구 0.2%p 우대, 장애인/다문화/생애최초자 0.2%p, 한부모 0.5%p 우대
② 청약저축 장기가입자 1년 및 12회 이상 납입자는 0.1%p, 3년 및 36회 이상 납입자는 0.2%p 인하 부동산 전자계약 이용시 2020.12.31. 신규접수분까지 0.1%p 우대, 1자녀 0.3%p/2자녀 0.5%p/3자녀 이상 0.7%p 우대
①과 ②는 중복우대 가능
①번 조건 상호간은 중복우대 불가능
②번 조건 상호간은 중복우대 가능 (최저금리 1.5%)
상환 기간은 10년, 15년, 20년, 30년이며 거치 기간은 1년 또는 비거치식입니다.","세대원 전원이 무주택인 세대주(만 30세 미만인 단독 세대주는 제외)에게 지원합니다.
전용면적 85㎡이하(수도권을 제외한 도시지역이 아닌 읍 또는 면 지역은 100㎡), 5억원 이하 주택을 대상으로 합니다.
- 단, 만 30세 이상 단독세대주는 60㎡이하, 3억이하 주택","국민주택기금 수탁은행(우리, 신한, 기업, 농협은행)에 방문하여 신청합니다.
또는 주택도시기금(nhuf.molit.go.kr)홈페이지에서 온라인 신청 가능합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=055&welInfSno=223&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거자금,NULL,223
"에너지 취약계층
고효율조명기기 무상교체 지원
(취약계층 에너지복지사업)","에너지 취약계층인 저소득층 및 복지시설에 고효율 조명기기(LED)를
무상으로 교체 지원하여 전기요금을 줄이고 전력수요 절감에 기여합니다.","백열전구, 형광등, 다운라이트 등의 저효율 조명기기를 고효율 조명기기(LED)로 교체합니다.
※ 조명 교체 공사를 포함한 교체비용 100% 무상지원","생계, 의료, 주거, 교육급여 수급권자 가구 및 차상위계층에게 지원합니다.
사회복지시설을 설치 및 운영하는 기관에 지원합니다.","기초지자체(시/군/구 에너지과, 일자리경제과 등)에 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=056&welInfSno=220&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거환경개선지원,NULL,224
"노후 공공임대주택 시설 개선(그린홈)","오래된 공공임대주택에 거주하는 저소득층의 주거환경과 시설을 개선합니다.","지자체 보조 및 LH 출자 방식으로 오래된 공공임대 주택의 세대 내부 및 부대·복리시설 개선을 지원합니다.
발코니 샷시, 외부창호, 저층 승강기 공사 등 세부사업별로 소요사업비를 산출하여 시설 개선을 지원합니다.","15년 이상 경과된 공공임대주택(영구 및 50년임대)을 지원합니다.","사업주체인 지자체와 LH에 직접 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=056&welInfSno=110&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거환경개선지원,NULL,225
"농촌주택 개량자금 지원","노후·불량 농어촌 주택 개량 및 신규 주택건축 수요에 대응하여 농어촌 주거환경 개선을 통해 주거복지 실현 및 농어촌 활성화를 도모합니다.","* 대출금액은 농협의 여신규정에 따른 대출심사(신용 및 담보평가 등)를 거쳐 융자대출한도 이내에서 결정

사업실적확인서를 발급받는 경우 대출한도는 주택건축비 범위 내에서 농협 대출심사 결과에 따라 결정됩니다.
시·군·구가 확인한 사업실적확인서 금액 범위 내에서 대출기관(농협) 여신규정에 따른 대출심사(신용 및 담보평가 등) 결과에 따라 대출한도*를 결정합니다.
* 신축(개축, 재축 포함)은 최대 2억원, 증축·대수선·리모델링은 최대 1억원 한도이며 토지구입을 위한 융자대출금은 상기 대출한도에 포함(이하 동일)
사업실적확인서를 발급받지 않는 경우 대출한도는 사업대상자가 주택건축비 증빙서류를 제출하지 않을 시 사업실적확인서는 준공확인서 또는 건축물대장으로 대체합니다.(증축 및 리모델링은 반드시 사업실적확인서 발급 필요)
대출한도는 사업대상 단독주택(사업대상 부속건축물 포함) 감정평가금액 이내에서 대출기관(농협)의 여신규정(신용평가 등)에 따라 대출이 가능합니다.
선금(중도금)은 당해 사업장의 담보가능 한도 내에서 선금과 중도금을 합하여 최대 4,000만원 이내 대출(증축·리모델링은 2,000만원 이내)가능합니다.
사업대상자가 농림수산업자신용보증서 발급요건을 충족할 경우 농림수산업자신용보증을 통해 대출 가능합니다.
대출금리는 고정금리(연리 2%) 또는 변동금리 중 선택이 가능합니다.
대출시점에 선택한 대출금리 체계는 해당 대출이 상환완료 될 때까지 유지할 수 있습니다.
* 변동금리 선택 시 고정금리로, 고정금리 선택 시 변동금리로 변경 불가
변동금리는 대출시점에 금융기관에서 고시하는 대출금리를 적용하며 최초 대출일 또는 최종 금리변동일로부터 매 6개월마다 금리 변동이 적용됩니다.
상환조건은 1년 거치 19년 분할상환 또는 3년 거치 17년 분할상환 중 선택 가능합니다.
대출만기 전 중도상환 가능하며 중도상환에 따른 수수료는 없습니다.
사업실적확인의 경우 아래와 같습니다.
사업대상자가 사업실적확인서와 사업실적(주택건축비)을 증명할 수 있는 증빙자료를 해당 시·군·구에 제출하면, 시·군·구는 증빙서류 검토 및 현장 확인을 통해 사업실적확인서를 발급합니다.
시·군·구는 발급한 사업실적확인서 사본과 증빙서류 사본 전부를 해당 지역 농·축협에 송부합니다.","농어촌지역(준농어촌지역을 포함하며, 이하 “농촌지역”이라 한다.)에서 본인 소유의 노후·불량주택을 개량하고자 하는 자로서 세대주 또는 배우자*인 자에게 지원합니다.
* 배우자는 가족관계증명서상의 배우자를 말하며, 세대주 또는 배우자 중 1명만 신청 가능(이하 동일 적용)
다만, 신축의 경우 융자금 대출일 이전에 기존주택을 반드시 철거한 후 건축물대장 및 건축물등기부등본을 말소하여야 하며, 무허가주택 또는 불법건축물 거주자는 기존 주택 철거 사실을 사진 등으로 증명해야 함
개량 하려는 주택 이외에 다른 주택을 소유한 경우(세대원* 포함)는 사업 신청 불가
* 세대원은 주민등록등본 상에 기재된 세대원을 말하며, 주민등록등본상에 등재되어 있지 않지만 가족관계증명서상의 배우자와 그 세대원도 포함(이하 동일 적용)
농촌지역에서 거주하고 있는 주민 중 무주택자(세대원 포함)로서 세대주 또는 배우자인 자에게도 지원합니다.
도시지역(洞)에서 농촌지역으로 이주하려는 자로서, 주택 융자대출 신청일 이전까지 도시지역의 주택을 처분*하여 관련 증빙서류 제출이 가능하고, 융자대출 신청일 전까지 「주민등록법」에 따라 사업대상 주택으로 전입신고를 완료할 수 있는 세대주 또는 배우자도 지원 가능합니다.
* 융자대출을 받지 않는 경우는 건축물 소유권 등기를 하기 전 까지 도시지역 주택을 처분하지 않거나 소유권 등기를 하기 전 까지 사업대상 주택으로 전입하지 않은 경우 사업대상에서 제외
도시지역에 거주하면서 2주택 이상을 소유한 경우(세대원 포함)는 사업 신청 불가

※ 「농어촌정비법」에 따른 국고보조금을 지원받는 신규(전원)마을조성사업 입주예정자가 분양받은 조성용지에 주택을 건축하는 경우 위의 규정은 미적용
건축행위 진행 중인 경우의 사업신청의 경우 사업대상자 요건을 충족하는 자가 건축법에 따른 건축허가를 받은 경우에는 건축법에 따른 착공신고 전까지 사업신청 가능합니다.","시/군/구청에 방문하여 확인서를 받아 농협에 제출",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=13&searchCtgId=056&welInfSno=208&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=03&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,"주거 ",주거환경개선지원,NULL,226
